YearStart,YearEnd,LocationAbbr,LocationDesc,pct_overweight,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,age_months,race,GeoLocation,Indigenous
2014,2014,OH,Ohio,10.8,8.4,13.2,629,,Indigenous,"    (40.06021014100048, -82.40426005599966)",1
2014,2014,OH,Ohio,13.3,12.9,13.6,"43,798",,White,"    (40.06021014100048, -82.40426005599966)",0
2014,2014,OK,Oklahoma,15.3,13.9,16.7,"2,517",,Indigenous,"    (35.47203135600046, -97.52107021399968)",1
2014,2014,OK,Oklahoma,11.9,11.3,12.4,"13,298",,White,"    (35.47203135600046, -97.52107021399968)",0
2014,2014,OR,Oregon,19.6,16.9,22.2,863,,Indigenous,"    (44.56744942400047, -120.15503132599969)",1
2014,2014,OR,Oregon,12.2,11.7,12.7,"18,492",,White,"    (44.56744942400047, -120.15503132599969)",0
2014,2014,PA,Pennsylvania,11.4,8.9,13.9,615,,Indigenous,"    (40.79373015200048, -77.86070029399963)",1
2014,2014,PA,Pennsylvania,12.0,11.7,12.4,"38,565",,White,"    (40.79373015200048, -77.86070029399963)",0
2014,2014,RI,Rhode Island,17.9,8.5,27.3,67,,Indigenous,"    (41.70828019300046, -71.52247031399963)",1
2014,2014,RI,Rhode Island,14.9,13.6,16.2,"2,850",,White,"    (41.70828019300046, -71.52247031399963)",0
2014,2014,SC,South Carolina,6.9,1.9,12.0,101,,Indigenous,"    (33.998821303000454, -81.04537120699968)",1
2014,2014,SC,South Carolina,10.9,10.3,11.4,"10,571",,White,"    (33.998821303000454, -81.04537120699968)",0
2014,2014,SD,South Dakota,21.9,19.8,23.9,"1,550",,Indigenous,"    (44.353130053000484, -100.3735306369997)",1
2014,2014,SD,South Dakota,12.6,11.3,13.9,"2,462",,White,"    (44.353130053000484, -100.3735306369997)",0
2014,2014,TN,Tennessee,18.8,8.9,28.6,64,,Indigenous,"    (35.68094058000048, -85.77449091399967)",1
2014,2014,TN,Tennessee,14.4,14.0,14.8,"29,366",,White,"    (35.68094058000048, -85.77449091399967)",0
2014,2014,TX,Texas,15.0,11.6,18.5,413,,Indigenous,"    (31.827240407000488, -99.42677020599967)",1
2014,2014,TX,Texas,10.9,10.5,11.2,"31,390",,White,"    (31.827240407000488, -99.42677020599967)",0
2014,2014,UT,Utah,15.7,11.6,19.8,305,,Indigenous,"    (39.360700171000474, -111.58713063499971)",1
2014,2014,UT,Utah,4.7,4.4,5.1,"11,257",,White,"    (39.360700171000474, -111.58713063499971)",0
2014,2014,VT,Vermont,20.4,9.3,31.5,54,,Indigenous,"    (43.62538123900049, -72.51764079099962)",1
2014,2014,VT,Vermont,13.8,12.9,14.8,"4,867",,White,"    (43.62538123900049, -72.51764079099962)",0
2014,2014,VA,Virginia,19.3,13.5,25.0,187,,Indigenous,"    (37.54268067400045, -78.45789046299967)",1
2014,2014,VA,Virginia,18.2,17.7,18.7,"20,958",,White,"    (37.54268067400045, -78.45789046299967)",0
2014,2014,WA,Washington,19.9,18.3,21.4,"2,585",,Indigenous,"    (47.52227862900048, -120.47001078999972)",1
2014,2014,WA,Washington,9.9,9.6,10.3,"26,788",,White,"    (47.52227862900048, -120.47001078999972)",0
2014,2014,WV,West Virginia,9.0,1.9,16.0,67,,Indigenous,"    (38.66551020200046, -80.71264013499967)",1
2014,2014,WV,West Virginia,16.3,15.7,17.0,"12,711",,White,"    (38.66551020200046, -80.71264013499967)",0
2014,2014,WI,Wisconsin,21.9,19.5,24.3,"1,133",,Indigenous,"    (44.39319117400049, -89.81637074199966)",1
2014,2014,WI,Wisconsin,13.0,12.5,13.6,"15,992",,White,"    (44.39319117400049, -89.81637074199966)",0
2014,2014,WY,Wyoming,21.0,14.2,27.7,143,,Indigenous,"    (43.23554134300048, -108.10983035299967)",1
2014,2014,WY,Wyoming,7.9,6.8,9.0,"2,340",,White,"    (43.23554134300048, -108.10983035299967)",0
2014,2014,PR,Puerto Rico,17.9,10.7,25.1,112,,Indigenous,"    (18.220833, -66.590149)",1
2014,2014,AL,Alabama,16.8,12.8,20.9,333,,Indigenous,"    (32.84057112200048, -86.63186076199969)",1
2014,2014,AL,Alabama,12.3,11.8,12.7,"18,167",,White,"    (32.84057112200048, -86.63186076199969)",0
2014,2014,AK,Alaska,24.6,22.3,26.9,"1,328",,Indigenous,"    (64.84507995700051, -147.72205903599973)",1
2014,2014,AK,Alaska,10.6,9.2,12.0,"1,953",,White,"    (64.84507995700051, -147.72205903599973)",0
2014,2014,AZ,Arizona,20.7,17.8,23.5,778,,Indigenous,"    (34.865970280000454, -111.76381127699972)",1
2014,2014,AZ,Arizona,9.7,9.1,10.3,"9,754",,White,"    (34.865970280000454, -111.76381127699972)",0
2014,2014,AR,Arkansas,8.8,2.9,14.7,91,,Indigenous,"    (34.74865012400045, -92.27449074299966)",1
2014,2014,AR,Arkansas,10.2,9.6,10.8,"10,021",,White,"    (34.74865012400045, -92.27449074299966)",0
2014,2014,CA,California,11.6,10.6,12.6,"4,087",,Indigenous,"    (37.63864012300047, -120.99999953799971)",1
2014,2014,CA,California,10.7,10.3,11.0,"36,488",,White,"    (37.63864012300047, -120.99999953799971)",0
2014,2014,CO,Colorado,7.9,5.5,10.2,507,,Indigenous,"    (38.843840757000464, -106.13361092099967)",1
2014,2014,CO,Colorado,4.8,4.4,5.2,"10,697",,White,"    (38.843840757000464, -106.13361092099967)",0
2014,2014,CT,Connecticut,5.8,0.0,12.3,52,,Indigenous,"    (41.56266102000046, -72.64984095199964)",1
2014,2014,CT,Connecticut,7.7,6.7,8.7,"2,854",,White,"    (41.56266102000046, -72.64984095199964)",0
2014,2014,DE,Delaware,11.3,9.8,12.7,"1,848",,White,"    (39.008830667000495, -75.57774116799965)",0
2014,2014,DC,District of Columbia,11.1,3.1,19.1,63,,White,"    (38.89037138500049, -77.03196112699965)",0
2014,2014,FL,Florida,9.6,6.5,12.6,366,,Indigenous,"    (28.932040377000476, -81.92896053899966)",1
2014,2014,FL,Florida,11.1,10.8,11.5,"31,971",,White,"    (28.932040377000476, -81.92896053899966)",0
2014,2014,GA,Georgia,8.0,4.2,11.7,201,,Indigenous,"    (32.83968109300048, -83.62758034599966)",1
2014,2014,GA,Georgia,9.6,9.3,9.9,"30,371",,White,"    (32.83968109300048, -83.62758034599966)",0
2014,2014,HI,Hawaii,8.8,7.3,10.3,"1,357",,White,"    (21.304850435000446, -157.85774940299973)",0
2014,2014,ID,Idaho,19.9,15.9,24.0,371,,Indigenous,"    (43.682630005000476, -114.3637300419997)",1
2014,2014,ID,Idaho,6.9,6.3,7.4,"8,422",,White,"    (43.682630005000476, -114.3637300419997)",0
2014,2014,IL,Illinois,11.1,3.7,18.5,72,,Indigenous,"    (40.48501028300046, -88.99771017799969)",1
2014,2014,IL,Illinois,10.6,10.2,10.9,"28,962",,White,"    (40.48501028300046, -88.99771017799969)",0
2014,2014,IN,Indiana,9.2,3.0,15.4,87,,Indigenous,"    (39.766910452000445, -86.14996019399968)",1
2014,2014,IN,Indiana,11.5,11.0,12.0,"18,075",,White,"    (39.766910452000445, -86.14996019399968)",0
2014,2014,IA,Iowa,18.4,13.0,23.8,201,,Indigenous,"    (42.46940091300047, -93.81649055599968)",1
2014,2014,IA,Iowa,12.8,12.3,13.4,"14,708",,White,"    (42.46940091300047, -93.81649055599968)",0
2014,2014,KS,Kansas,12.9,9.2,16.7,309,,Indigenous,"    (38.34774030000045, -98.20078122699965)",1
2014,2014,KS,Kansas,10.2,9.7,10.8,"10,154",,White,"    (38.34774030000045, -98.20078122699965)",0
2014,2014,KY,Kentucky,15.9,6.6,25.2,63,,Indigenous,"    (37.645970271000465, -84.77497104799966)",1
2014,2014,KY,Kentucky,12.1,11.6,12.5,"20,457",,White,"    (37.645970271000465, -84.77497104799966)",0
2014,2014,LA,Louisiana,11.9,6.2,17.6,126,,Indigenous,"    (31.31266064400046, -92.44568007099969)",1
2014,2014,LA,Louisiana,15.3,14.6,16.0,"9,607",,White,"    (31.31266064400046, -92.44568007099969)",0
2014,2014,ME,Maine,12.3,7.1,17.6,154,,Indigenous,"    (45.254228894000505, -68.98503133599962)",1
2014,2014,ME,Maine,10.0,9.3,10.7,"7,094",,White,"    (45.254228894000505, -68.98503133599962)",0
2014,2014,MD,Maryland,12.7,6.8,18.6,126,,Indigenous,"    (39.29058096400047, -76.60926011099963)",1
2014,2014,MD,Maryland,13.7,12.9,14.5,"6,411",,White,"    (39.29058096400047, -76.60926011099963)",0
2014,2014,MA,Massachusetts,16.8,9.4,24.3,101,,Indigenous,"    (42.27687047000046, -72.08269067499964)",1
2014,2014,MA,Massachusetts,12.4,11.8,13.1,"10,696",,White,"    (42.27687047000046, -72.08269067499964)",0
2014,2014,MI,Michigan,14.6,12.5,16.6,"1,138",,Indigenous,"    (44.6613195430005, -84.71439026999968)",1
2014,2014,MI,Michigan,11.5,11.2,11.8,"36,912",,White,"    (44.6613195430005, -84.71439026999968)",0
2014,2014,MN,Minnesota,20.3,18.2,22.3,"1,510",,Indigenous,"    (46.35564873600049, -94.79420050299967)",1
2014,2014,MN,Minnesota,9.8,9.3,10.3,"13,663",,White,"    (46.35564873600049, -94.79420050299967)",0
2014,2014,MS,Mississippi,13.8,12.9,14.8,"4,976",,White,"    (32.745510099000455, -89.53803082499968)",0
2014,2014,MO,Missouri,8.2,4.3,12.2,194,,Indigenous,"    (38.635790776000476, -92.56630005299968)",1
2014,2014,MO,Missouri,9.6,9.2,9.9,"27,570",,White,"    (38.635790776000476, -92.56630005299968)",0
2014,2014,MT,Montana,16.3,14.7,18.0,"1,835",,Indigenous,"    (47.06652897200047, -109.42442064499971)",1
2014,2014,MT,Montana,6.8,6.1,7.5,"4,690",,White,"    (47.06652897200047, -109.42442064499971)",0
2014,2014,NE,Nebraska,19.8,14.2,25.4,197,,Indigenous,"    (41.6410409880005, -99.36572062299967)",1
2014,2014,NE,Nebraska,13.6,12.7,14.6,"4,789",,White,"    (41.6410409880005, -99.36572062299967)",0
2014,2014,NV,Nevada,15.2,12.0,18.5,473,,Indigenous,"    (39.493240390000494, -117.07184056399967)",1
2014,2014,NV,Nevada,10.3,9.5,11.1,"5,803",,White,"    (39.493240390000494, -117.07184056399967)",0
2014,2014,NH,New Hampshire,10.8,9.9,11.8,"4,089",,White,"    (43.65595011300047, -71.50036091999965)",0
2014,2014,NJ,New Jersey,12.0,8.4,15.7,308,,Indigenous,"    (40.13057004800049, -74.27369128799967)",1
2014,2014,NJ,New Jersey,11.9,11.3,12.5,"10,622",,White,"    (40.13057004800049, -74.27369128799967)",0
2014,2014,NM,New Mexico,19.1,16.2,22.0,713,,Indigenous,"    (34.52088095200048, -106.24058098499967)",1
2014,2014,NM,New Mexico,7.8,6.6,9.0,"1,938",,White,"    (34.52088095200048, -106.24058098499967)",0
2014,2014,NY,New York,9.7,8.2,11.3,"1,406",,Indigenous,"    (42.82700103200045, -75.54397042699964)",1
2014,2014,NY,New York,9.9,9.5,10.2,"34,882",,White,"    (42.82700103200045, -75.54397042699964)",0
2014,2014,NC,North Carolina,15.4,13.5,17.3,"1,409",,Indigenous,"    (35.466220975000454, -79.15925046299964)",1
2014,2014,NC,North Carolina,10.5,10.2,10.9,"29,464",,White,"    (35.466220975000454, -79.15925046299964)",0
2014,2014,ND,North Dakota,20.5,18.0,23.1,998,,Indigenous,"    (47.47531977900047, -100.11842104899966)",1
2014,2014,ND,North Dakota,8.2,7.1,9.3,"2,413",,White,"    (47.47531977900047, -100.11842104899966)",0
2014,2014,OH,Ohio,11.0,8.5,13.4,620,,Indigenous,"    (40.06021014100048, -82.40426005599966)",1
2014,2014,OH,Ohio,11.8,11.5,12.1,"48,252",,White,"    (40.06021014100048, -82.40426005599966)",0
2014,2014,OK,Oklahoma,11.3,10.0,12.6,"2,342",,Indigenous,"    (35.47203135600046, -97.52107021399968)",1
2014,2014,OK,Oklahoma,9.5,9.0,10.0,"13,516",,White,"    (35.47203135600046, -97.52107021399968)",0
2014,2014,OR,Oregon,15.3,12.8,17.8,778,,Indigenous,"    (44.56744942400047, -120.15503132599969)",1
2014,2014,OR,Oregon,10.1,9.7,10.6,"17,515",,White,"    (44.56744942400047, -120.15503132599969)",0
2014,2014,PA,Pennsylvania,11.1,7.8,14.5,341,,Indigenous,"    (40.79373015200048, -77.86070029399963)",1
2014,2014,PA,Pennsylvania,10.9,10.6,11.3,"28,151",,White,"    (40.79373015200048, -77.86070029399963)",0
2014,2014,RI,Rhode Island,13.6,12.0,15.1,"1,865",,White,"    (41.70828019300046, -71.52247031399963)",0
2014,2014,SC,South Carolina,15.9,7.8,23.9,82,,Indigenous,"    (33.998821303000454, -81.04537120699968)",1
2014,2014,SC,South Carolina,11.6,10.9,12.3,"7,754",,White,"    (33.998821303000454, -81.04537120699968)",0
2014,2014,SD,South Dakota,23.0,20.6,25.3,"1,206",,Indigenous,"    (44.353130053000484, -100.3735306369997)",1
2014,2014,SD,South Dakota,11.3,10.0,12.6,"2,246",,White,"    (44.353130053000484, -100.3735306369997)",0
2014,2014,TN,Tennessee,11.9,3.4,20.4,59,,Indigenous,"    (35.68094058000048, -85.77449091399967)",1
2014,2014,TN,Tennessee,11.2,10.8,11.5,"30,941",,White,"    (35.68094058000048, -85.77449091399967)",0
2014,2014,TX,Texas,13.5,10.3,16.8,429,,Indigenous,"    (31.827240407000488, -99.42677020599967)",1
2014,2014,TX,Texas,12.6,12.3,13.0,"31,005",,White,"    (31.827240407000488, -99.42677020599967)",0
2014,2014,UT,Utah,20.1,15.4,24.9,273,,Indigenous,"    (39.360700171000474, -111.58713063499971)",1
2014,2014,UT,Utah,5.4,5.0,5.8,"11,471",,White,"    (39.360700171000474, -111.58713063499971)",0
2014,2014,VT,Vermont,9.3,8.3,10.2,"3,614",,White,"    (43.62538123900049, -72.51764079099962)",0
2014,2014,VA,Virginia,25.7,19.2,32.2,179,,Indigenous,"    (37.54268067400045, -78.45789046299967)",1
2014,2014,VA,Virginia,21.7,21.0,22.3,"15,998",,White,"    (37.54268067400045, -78.45789046299967)",0
2014,2014,WA,Washington,17.7,16.1,19.4,"2,102",,Indigenous,"    (47.52227862900048, -120.47001078999972)",1
2014,2014,WA,Washington,9.7,9.4,10.1,"24,308",,White,"    (47.52227862900048, -120.47001078999972)",0
2014,2014,WV,West Virginia,11.8,11.1,12.5,"8,781",,White,"    (38.66551020200046, -80.71264013499967)",0
2014,2014,WI,Wisconsin,25.1,21.8,28.3,678,,Indigenous,"    (44.39319117400049, -89.81637074199966)",1
2014,2014,WI,Wisconsin,12.7,12.1,13.3,"10,679",,White,"    (44.39319117400049, -89.81637074199966)",0
2014,2014,WY,Wyoming,9.0,3.3,14.7,100,,Indigenous,"    (43.23554134300048, -108.10983035299967)",1
2014,2014,WY,Wyoming,4.9,4.1,5.8,"2,484",,White,"    (43.23554134300048, -108.10983035299967)",0
2014,2014,PR,Puerto Rico,2.9,0.0,7.1,68,,Indigenous,"    (18.220833, -66.590149)",1
2016,2016,AL,Alabama,13.5,9.9,17.0,356,,Indigenous,"    (32.84057112200048, -86.63186076199969)",1
2016,2016,AL,Alabama,16.3,15.8,16.9,"15,848",,White,"    (32.84057112200048, -86.63186076199969)",0
2016,2016,AK,Alaska,23.5,21.7,25.4,"2,049",,Indigenous,"    (64.84507995700051, -147.72205903599973)",1
2016,2016,AK,Alaska,14.4,12.8,15.9,"1,998",,White,"    (64.84507995700051, -147.72205903599973)",0
2016,2016,AZ,Arizona,20.0,17.8,22.2,"1,271",,Indigenous,"    (34.865970280000454, -111.76381127699972)",1
2016,2016,AZ,Arizona,14.0,13.4,14.6,"12,503",,White,"    (34.865970280000454, -111.76381127699972)",0
2016,2016,AR,Arkansas,16.5,9.4,23.6,109,,Indigenous,"    (34.74865012400045, -92.27449074299966)",1
2016,2016,AR,Arkansas,15.6,14.9,16.2,"12,604",,White,"    (34.74865012400045, -92.27449074299966)",0
2016,2016,CA,California,15.4,14.3,16.5,"4,399",,Indigenous,"    (37.63864012300047, -120.99999953799971)",1
2016,2016,CA,California,13.8,13.5,14.2,"38,330",,White,"    (37.63864012300047, -120.99999953799971)",0
2016,2016,CO,Colorado,11.2,8.3,14.0,484,,Indigenous,"    (38.843840757000464, -106.13361092099967)",1
2016,2016,CO,Colorado,13.5,12.8,14.2,"9,400",,White,"    (38.843840757000464, -106.13361092099967)",0
2016,2016,CT,Connecticut,13.9,12.8,15.0,"3,753",,White,"    (41.56266102000046, -72.64984095199964)",0
2016,2016,DE,Delaware,19.5,17.5,21.4,"1,640",,White,"    (39.008830667000495, -75.57774116799965)",0
2016,2016,DC,District of Columbia,15.6,7.9,23.2,90,,White,"    (38.89037138500049, -77.03196112699965)",0
2016,2016,FL,Florida,10.2,7.6,12.8,519,,Indigenous,"    (28.932040377000476, -81.92896053899966)",1
2016,2016,FL,Florida,14.4,14.1,14.8,"42,524",,White,"    (28.932040377000476, -81.92896053899966)",0
2016,2016,GA,Georgia,15.7,10.3,21.1,178,,Indigenous,"    (32.83968109300048, -83.62758034599966)",1
2016,2016,GA,Georgia,14.8,14.3,15.3,"20,390",,White,"    (32.83968109300048, -83.62758034599966)",0
2016,2016,HI,Hawaii,10.2,8.4,12.0,"1,118",,White,"    (21.304850435000446, -157.85774940299973)",0
2016,2016,ID,Idaho,19.1,15.3,23.0,397,,Indigenous,"    (43.682630005000476, -114.3637300419997)",1
2016,2016,ID,Idaho,13.4,12.6,14.1,"8,252",,White,"    (43.682630005000476, -114.3637300419997)",0
2016,2016,IL,Illinois,15.7,7.0,24.5,70,,Indigenous,"    (40.48501028300046, -88.99771017799969)",1
2016,2016,IL,Illinois,15.5,15.0,16.0,"22,031",,White,"    (40.48501028300046, -88.99771017799969)",0
2016,2016,IN,Indiana,12.3,7.1,17.6,154,,Indigenous,"    (39.766910452000445, -86.14996019399968)",1
2016,2016,IN,Indiana,15.5,15.1,15.9,"30,032",,White,"    (39.766910452000445, -86.14996019399968)",0
2016,2016,IA,Iowa,21.9,16.6,27.2,237,,Indigenous,"    (42.46940091300047, -93.81649055599968)",1
2016,2016,IA,Iowa,16.9,16.3,17.5,"13,579",,White,"    (42.46940091300047, -93.81649055599968)",0
2016,2016,KS,Kansas,20.4,16.3,24.6,367,,Indigenous,"    (38.34774030000045, -98.20078122699965)",1
2016,2016,KS,Kansas,16.7,16.0,17.4,"10,361",,White,"    (38.34774030000045, -98.20078122699965)",0
2016,2016,KY,Kentucky,9.7,3.6,15.8,93,,Indigenous,"    (37.645970271000465, -84.77497104799966)",1
2016,2016,KY,Kentucky,16.2,15.7,16.6,"28,015",,White,"    (37.645970271000465, -84.77497104799966)",0
2016,2016,LA,Louisiana,10.3,5.9,14.7,185,,Indigenous,"    (31.31266064400046, -92.44568007099969)",1
2016,2016,LA,Louisiana,15.9,15.2,16.6,"11,586",,White,"    (31.31266064400046, -92.44568007099969)",0
2016,2016,ME,Maine,19.0,13.0,25.0,168,,Indigenous,"    (45.254228894000505, -68.98503133599962)",1
2016,2016,ME,Maine,16.8,15.8,17.7,"6,411",,White,"    (45.254228894000505, -68.98503133599962)",0
2016,2016,MD,Maryland,16.8,11.2,22.3,179,,Indigenous,"    (39.29058096400047, -76.60926011099963)",1
2016,2016,MD,Maryland,15.2,14.4,16.0,"7,934",,White,"    (39.29058096400047, -76.60926011099963)",0
2016,2016,MA,Massachusetts,14.7,7.9,21.4,109,,Indigenous,"    (42.27687047000046, -72.08269067499964)",1
2016,2016,MA,Massachusetts,15.6,14.9,16.2,"12,523",,White,"    (42.27687047000046, -72.08269067499964)",0
2016,2016,MI,Michigan,18.8,16.7,20.9,"1,360",,Indigenous,"    (44.6613195430005, -84.71439026999968)",1
2016,2016,MI,Michigan,16.8,16.4,17.1,"41,588",,White,"    (44.6613195430005, -84.71439026999968)",0
2016,2016,MN,Minnesota,21.2,19.5,22.9,"2,262",,Indigenous,"    (46.35564873600049, -94.79420050299967)",1
2016,2016,MN,Minnesota,16.0,15.4,16.5,"17,806",,White,"    (46.35564873600049, -94.79420050299967)",0
2016,2016,MS,Mississippi,14.7,13.9,15.5,"8,045",,White,"    (32.745510099000455, -89.53803082499968)",0
2016,2016,MO,Missouri,16.1,10.9,21.2,199,,Indigenous,"    (38.635790776000476, -92.56630005299968)",1
2016,2016,MO,Missouri,15.7,15.3,16.2,"26,862",,White,"    (38.635790776000476, -92.56630005299968)",0
2016,2016,MT,Montana,19.3,17.5,21.1,"1,907",,Indigenous,"    (47.06652897200047, -109.42442064499971)",1
2016,2016,MT,Montana,13.3,12.2,14.3,"3,982",,White,"    (47.06652897200047, -109.42442064499971)",0
2016,2016,NE,Nebraska,17.8,12.9,22.7,236,,Indigenous,"    (41.6410409880005, -99.36572062299967)",1
2016,2016,NE,Nebraska,16.5,15.5,17.5,"5,335",,White,"    (41.6410409880005, -99.36572062299967)",0
2016,2016,NV,Nevada,15.7,12.2,19.2,421,,Indigenous,"    (39.493240390000494, -117.07184056399967)",1
2016,2016,NV,Nevada,14.3,13.4,15.2,"5,231",,White,"    (39.493240390000494, -117.07184056399967)",0
2016,2016,NH,New Hampshire,18.8,17.7,20.0,"4,489",,White,"    (43.65595011300047, -71.50036091999965)",0
2016,2016,NJ,New Jersey,10.6,6.8,14.3,265,,Indigenous,"    (40.13057004800049, -74.27369128799967)",1
2016,2016,NJ,New Jersey,12.0,11.4,12.6,"10,847",,White,"    (40.13057004800049, -74.27369128799967)",0
2016,2016,NM,New Mexico,17.9,15.7,20.1,"1,166",,Indigenous,"    (34.52088095200048, -106.24058098499967)",1
2016,2016,NM,New Mexico,12.1,10.7,13.4,"2,242",,White,"    (34.52088095200048, -106.24058098499967)",0
2016,2016,NY,New York,14.6,13.1,16.1,"2,180",,Indigenous,"    (42.82700103200045, -75.54397042699964)",1
2016,2016,NY,New York,15.4,15.1,15.8,"47,917",,White,"    (42.82700103200045, -75.54397042699964)",0
2016,2016,NC,North Carolina,18.0,15.7,20.2,"1,125",,Indigenous,"    (35.466220975000454, -79.15925046299964)",1
2016,2016,NC,North Carolina,15.3,14.9,15.7,"30,107",,White,"    (35.466220975000454, -79.15925046299964)",0
2016,2016,ND,North Dakota,20.5,18.1,22.8,"1,119",,Indigenous,"    (47.47531977900047, -100.11842104899966)",1
2016,2016,ND,North Dakota,15.6,14.1,17.2,"2,041",,White,"    (47.47531977900047, -100.11842104899966)",0
2016,2016,OH,Ohio,15.0,11.7,18.4,432,,Indigenous,"    (40.06021014100048, -82.40426005599966)",1
2016,2016,OH,Ohio,15.9,15.5,16.2,"39,091",,White,"    (40.06021014100048, -82.40426005599966)",0
2016,2016,OK,Oklahoma,16.3,14.9,17.7,"2,822",,Indigenous,"    (35.47203135600046, -97.52107021399968)",1
2016,2016,OK,Oklahoma,15.5,14.8,16.1,"13,523",,White,"    (35.47203135600046, -97.52107021399968)",0
2016,2016,OR,Oregon,20.0,17.2,22.7,821,,Indigenous,"    (44.56744942400047, -120.15503132599969)",1
2016,2016,OR,Oregon,16.2,15.7,16.8,"16,716",,White,"    (44.56744942400047, -120.15503132599969)",0
2016,2016,PA,Pennsylvania,13.8,10.9,16.6,566,,Indigenous,"    (40.79373015200048, -77.86070029399963)",1
2016,2016,PA,Pennsylvania,15.2,14.9,15.6,"35,223",,White,"    (40.79373015200048, -77.86070029399963)",0
2016,2016,RI,Rhode Island,14.8,5.6,23.9,61,,Indigenous,"    (41.70828019300046, -71.52247031399963)",1
2016,2016,RI,Rhode Island,15.6,14.0,17.2,"2,013",,White,"    (41.70828019300046, -71.52247031399963)",0
2016,2016,SC,South Carolina,10.7,4.9,16.5,112,,Indigenous,"    (33.998821303000454, -81.04537120699968)",1
2016,2016,SC,South Carolina,13.2,12.6,13.9,"10,843",,White,"    (33.998821303000454, -81.04537120699968)",0
2016,2016,SD,South Dakota,22.0,20.3,23.7,"2,400",,Indigenous,"    (44.353130053000484, -100.3735306369997)",1
2016,2016,SD,South Dakota,18.2,16.8,19.6,"2,782",,White,"    (44.353130053000484, -100.3735306369997)",0
2016,2016,TN,Tennessee,10.9,3.1,18.8,64,,Indigenous,"    (35.68094058000048, -85.77449091399967)",1
2016,2016,TN,Tennessee,15.3,14.8,15.7,"27,698",,White,"    (35.68094058000048, -85.77449091399967)",0
2016,2016,TX,Texas,21.0,17.0,25.1,390,,Indigenous,"    (31.827240407000488, -99.42677020599967)",1
2016,2016,TX,Texas,15.2,14.7,15.6,"27,258",,White,"    (31.827240407000488, -99.42677020599967)",0
2016,2016,UT,Utah,18.3,13.8,22.8,290,,Indigenous,"    (39.360700171000474, -111.58713063499971)",1
2016,2016,UT,Utah,10.2,9.6,10.7,"10,609",,White,"    (39.360700171000474, -111.58713063499971)",0
2016,2016,VT,Vermont,24.5,12.6,36.5,53,,Indigenous,"    (43.62538123900049, -72.51764079099962)",1
2016,2016,VT,Vermont,17.8,16.7,18.9,"4,566",,White,"    (43.62538123900049, -72.51764079099962)",0
2016,2016,VA,Virginia,18.7,13.2,24.2,198,,Indigenous,"    (37.54268067400045, -78.45789046299967)",1
2016,2016,VA,Virginia,14.9,14.4,15.5,"16,011",,White,"    (37.54268067400045, -78.45789046299967)",0
2016,2016,WA,Washington,21.3,19.6,22.9,"2,379",,Indigenous,"    (47.52227862900048, -120.47001078999972)",1
2016,2016,WA,Washington,16.1,15.7,16.6,"24,276",,White,"    (47.52227862900048, -120.47001078999972)",0
2016,2016,WV,West Virginia,17.6,8.7,26.4,74,,Indigenous,"    (38.66551020200046, -80.71264013499967)",1
2016,2016,WV,West Virginia,15.7,15.1,16.4,"12,134",,White,"    (38.66551020200046, -80.71264013499967)",0
2016,2016,WI,Wisconsin,21.1,18.7,23.5,"1,111",,Indigenous,"    (44.39319117400049, -89.81637074199966)",1
2016,2016,WI,Wisconsin,15.8,15.2,16.4,"14,368",,White,"    (44.39319117400049, -89.81637074199966)",0
2016,2016,WY,Wyoming,22.2,14.6,29.9,117,,Indigenous,"    (43.23554134300048, -108.10983035299967)",1
2016,2016,WY,Wyoming,12.8,11.4,14.1,"2,243",,White,"    (43.23554134300048, -108.10983035299967)",0
2016,2016,PR,Puerto Rico,12.8,5.9,19.6,94,,Indigenous,"    (18.220833, -66.590149)",1
2016,2016,AL,Alabama,14.3,10.7,18.0,356,,Indigenous,"    (32.84057112200048, -86.63186076199969)",1
2016,2016,AL,Alabama,15.5,15.0,16.1,"15,848",,White,"    (32.84057112200048, -86.63186076199969)",0
2016,2016,AK,Alaska,31.2,29.2,33.2,"2,049",,Indigenous,"    (64.84507995700051, -147.72205903599973)",1
2016,2016,AK,Alaska,10.1,8.7,11.4,"1,998",,White,"    (64.84507995700051, -147.72205903599973)",0
2016,2016,AZ,Arizona,19.5,17.3,21.7,"1,271",,Indigenous,"    (34.865970280000454, -111.76381127699972)",1
2016,2016,AZ,Arizona,9.1,8.6,9.6,"12,503",,White,"    (34.865970280000454, -111.76381127699972)",0
2016,2016,AR,Arkansas,11.0,5.0,17.0,109,,Indigenous,"    (34.74865012400045, -92.27449074299966)",1
2016,2016,AR,Arkansas,12.2,11.6,12.7,"12,604",,White,"    (34.74865012400045, -92.27449074299966)",0
2016,2016,CA,California,14.5,13.5,15.5,"4,399",,Indigenous,"    (37.63864012300047, -120.99999953799971)",1
2016,2016,CA,California,10.7,10.3,11.0,"38,330",,White,"    (37.63864012300047, -120.99999953799971)",0
2016,2016,CO,Colorado,10.1,7.4,12.8,484,,Indigenous,"    (38.843840757000464, -106.13361092099967)",1
2016,2016,CO,Colorado,6.0,5.5,6.5,"9,400",,White,"    (38.843840757000464, -106.13361092099967)",0
2016,2016,CT,Connecticut,12.7,11.6,13.7,"3,753",,White,"    (41.56266102000046, -72.64984095199964)",0
2016,2016,DE,Delaware,15.6,13.9,17.4,"1,640",,White,"    (39.008830667000495, -75.57774116799965)",0
